DateTime,Open,High,Low,Close,Volume
2006-08-28,5.485,5.545,5.477,5.502,3748000
2006-08-29,5.525,5.565,5.516,5.535,3211000
2006-08-30,5.548,5.578,5.517,5.525,5801000
2006-08-31,5.525,5.617,5.525,5.59,7023000
2006-09-01,5.597,5.75,5.597,5.655,20559000
2006-09-05,5.69,5.724,5.625,5.685,4618000
2006-09-06,5.69,5.888,5.657,5.888,15694000
2006-09-07,5.851,6.087,5.85,6.012,26549000
2006-09-08,6.1,6.125,5.929,5.975,15176000
2006-09-11,5.975,6.199,5.96,6.187,17064000
2006-09-12,6.099,6.215,6.099,6.21,16992000
2006-09-13,6.2,6.23,6.09,6.135,12355000
2006-09-14,6.085,6.325,6.07,6.279,13010000
2006-09-15,6.279,6.52,6.279,6.497,19314000
2006-09-18,6.574,6.755,6.43,6.512,23656000
2006-09-19,6.5,6.615,6.43,6.484,17263000
2006-09-20,6.51,6.67,6.45,6.655,13476000
2006-09-21,6.753,6.96,6.701,6.905,29063000
2006-09-22,6.9,6.95,6.508,6.593,29874000
2006-09-25,6.525,6.57,6.22,6.44,35677000
2006-09-26,6.34,6.733,6.276,6.6,39969000
2006-09-27,6.7,6.79,6.545,6.784,19633000
2006-09-28,6.765,6.891,6.765,6.865,13395000
2006-09-29,6.847,7.045,6.756,7.035,20056000
2006-10-02,7.035,7.035,6.966,6.996,17393000
2006-10-03,6.84,7.09,6.84,6.968,16733000
2006-10-04,7.0,7.041,6.875,6.962,13679000
2006-10-05,6.978,7.29,6.901,7.259,25756000
2006-10-06,7.24,7.585,7.201,7.515,35410000
2006-10-09,7.19,7.323,7.095,7.28,37084000
2006-10-10,7.115,7.325,7.05,7.191,26764000
2006-10-11,7.095,7.1,6.828,6.95,35483000
2006-10-12,6.91,7.082,6.872,7.041,15117000
2006-10-13,7.1,7.17,6.982,7.009,11321000
2006-10-16,7.0,7.171,6.985,7.13,8802000
2006-10-17,7.11,7.12,6.927,6.95,9865000
2006-10-18,6.961,7.118,6.954,7.045,8562000
2006-10-19,7.045,7.29,6.975,7.233,13414000
2006-10-20,7.28,7.285,7.1,7.122,5264000
2006-10-23,7.135,7.162,6.98,7.025,7389000
2006-10-24,7.015,7.15,6.992,7.12,8512000
2006-10-25,7.125,7.125,7.05,7.075,11349000
2006-10-26,7.085,7.4,6.989,7.22,21152000
2006-10-27,7.1,7.3,6.9,7.264,26741000
2006-10-30,7.262,7.36,7.175,7.254,17471000
2006-10-31,7.27,7.625,7.194,7.41,35930000
2006-11-01,8.175,8.75,8.175,8.507,141283000
2006-11-02,8.382,8.808,8.25,8.76,62536000
2006-11-03,8.766,8.975,8.677,8.951,42476000
2006-11-06,9.0,9.714,8.999,9.63,97749000
2006-11-07,9.574,9.617,9.24,9.25,71623000
2006-11-08,9.2,9.2,8.805,8.844,64172000
2006-11-09,9.13,9.235,8.82,8.82,62982000
2006-11-10,8.864,9.05,8.776,8.92,27782000
2006-11-13,9.371,9.799,9.329,9.655,114166000
2006-11-14,9.68,9.724,9.439,9.52,38524000
2006-11-15,9.521,9.965,9.5,9.53,56606000
2006-11-16,9.625,9.72,9.39,9.452,35647000
2006-11-17,9.335,9.538,9.206,9.479,28516000
2006-11-20,9.398,9.621,9.372,9.619,22904000
2006-11-21,9.699,10.083,9.65,10.06,59494000
2006-11-22,10.175,10.393,10.082,10.326,42648000
2006-11-24,10.19,10.585,10.05,10.548,21600000
2006-11-27,10.6,10.86,9.899,9.899,73643000
2006-11-28,9.75,10.1,9.55,10.075,61511000
2006-11-29,10.238,10.268,9.685,9.92,48996000
2006-11-30,9.927,10.202,9.652,10.175,41254000
2006-12-01,10.222,10.245,9.909,10.117,35210000
2006-12-04,10.1,10.149,9.925,10.008,20276000
2006-12-05,10.0,10.225,9.9,9.925,21264000
2006-12-06,10.119,10.2,9.85,9.913,30071000
2006-12-07,9.93,10.093,9.862,9.968,21763000
2006-12-08,9.968,10.08,9.893,10.01,15976000
2006-12-11,10.01,10.224,9.894,9.91,30088000
2006-12-12,9.871,9.91,9.427,9.575,46602000
2006-12-13,9.698,9.765,9.503,9.577,18912000
2006-12-14,9.577,9.648,9.48,9.56,24111000
2006-12-15,9.632,9.633,9.535,9.619,14585000
2006-12-18,9.6,9.6,9.255,9.29,26059000
2006-12-19,9.245,9.752,9.05,9.74,31954000
2006-12-20,9.74,9.945,9.625,9.751,28211000
2006-12-21,9.581,9.635,9.389,9.571,31084000
2006-12-22,9.57,9.7,9.518,9.635,13194000
2006-12-26,9.65,9.675,9.438,9.514,10227000
2006-12-27,9.49,9.949,9.45,9.937,19987000
2006-12-28,9.979,9.979,9.756,9.896,22386000
2006-12-29,9.88,9.962,9.826,9.849,10887000
2007-01-03,9.955,9.968,9.563,9.641,26289000
2007-01-04,9.69,10.185,9.53,10.114,27024000
2007-01-05,10.099,10.22,9.9,10.106,29632000
2007-01-08,9.901,10.225,9.9,10.108,16006000
2007-01-09,10.11,10.575,10.06,10.574,36952000
2007-01-10,10.562,10.65,10.3,10.474,35099000
2007-01-11,10.52,10.803,10.354,10.55,37671000
2007-01-12,10.575,10.725,10.485,10.525,18233000
2007-01-16,10.53,10.747,10.463,10.6,18028000
2007-01-17,10.7,11.022,10.577,10.904,45903000
2007-01-18,10.995,10.999,10.18,10.249,42787000
2007-01-19,10.25,10.535,10.2,10.503,30029000
2007-01-22,10.599,10.8,10.45,10.761,21033000
2007-01-23,10.871,10.914,10.702,10.841,21414000
2007-01-24,10.89,11.308,10.87,11.142,31643000
2007-01-25,11.225,11.228,10.697,10.787,21785000
2007-01-26,10.919,10.988,10.65,10.852,17501000
2007-01-29,10.9,11.1,10.87,10.974,12105000
2007-01-30,10.964,11.161,10.924,11.075,11493000
2007-01-31,11.105,11.217,11.075,11.155,13665000
2007-02-01,11.214,11.298,11.161,11.192,16003000
2007-02-02,11.249,11.27,11.06,11.096,11290000
2007-02-05,11.05,11.095,10.989,11.025,9910000
2007-02-06,11.074,11.154,10.99,11.055,10621000
2007-02-07,11.05,11.263,11.033,11.19,21132000
2007-02-08,11.2,11.543,11.105,11.474,37535000
2007-02-09,11.803,11.807,9.963,10.36,282063000
2007-02-12,10.197,10.275,9.861,10.208,82177000
2007-02-13,10.4,10.504,10.286,10.469,73214000
2007-02-14,10.421,10.882,10.41,10.802,49005000
2007-02-15,10.8,10.88,10.709,10.804,34999000
2007-02-16,10.801,10.912,10.605,10.832,20471000
2007-02-20,10.832,10.85,10.654,10.782,19803000
2007-02-21,10.765,10.925,10.566,10.729,20648000
2007-02-22,10.79,10.9,10.511,10.59,21767000
2007-02-23,10.59,10.657,10.372,10.457,30432000
2007-02-26,10.482,10.6,10.35,10.406,11669000
2007-02-27,10.175,10.59,9.999,10.3,51236000
2007-02-28,10.3,10.73,10.201,10.718,35401000
2007-03-01,10.527,10.79,10.231,10.629,38166000
2007-03-02,10.54,10.75,10.281,10.306,18023000
2007-03-05,10.115,10.42,10.09,10.094,29906000
2007-03-06,10.278,10.471,10.244,10.399,31967000
2007-03-07,10.399,10.41,9.94,9.972,51432000
2007-03-08,10.12,10.34,9.928,10.276,63268000
2007-03-09,10.37,10.425,10.075,10.236,34646000
2007-03-12,10.201,10.35,10.139,10.325,20854000
2007-03-13,10.251,10.503,10.17,10.386,46278000
2007-03-14,10.371,10.62,10.235,10.55,35349000
2007-03-15,10.55,10.615,10.453,10.526,19609000
2007-03-16,10.534,10.593,10.474,10.527,15751000
2007-03-19,10.552,10.757,10.552,10.689,23120000
2007-03-20,10.7,10.791,10.64,10.749,16206000
2007-03-21,10.726,11.232,10.676,11.07,38077000
2007-03-22,11.1,11.1,10.9,10.957,13239000
2007-03-23,10.95,11.0,10.902,10.986,6348000
2007-03-26,10.87,10.925,10.756,10.848,17044000
2007-03-27,10.836,10.836,10.654,10.725,14708000
2007-03-28,10.66,10.793,10.58,10.668,14781000
2007-03-29,10.74,10.768,10.575,10.719,7855000
2007-03-30,10.735,10.8,10.584,10.624,7578000
2007-04-02,10.71,10.782,10.593,10.696,17479000
2007-04-03,10.875,10.94,10.811,10.853,15394000
2007-04-04,10.889,10.895,10.625,10.721,19401000
2007-04-05,10.755,10.834,10.74,10.801,5559000
2007-04-09,10.84,10.879,10.72,10.834,6124000
2007-04-10,10.89,11.14,10.777,11.001,26531000
2007-04-11,11.001,11.051,10.9,10.981,11034000
2007-04-12,10.956,11.022,10.885,10.982,7762000
2007-04-13,10.995,11.105,10.888,10.94,7612000
2007-04-16,11.0,11.018,10.853,10.94,12008000
2007-04-17,10.952,11.079,10.892,10.965,9546000
2007-04-18,10.966,11.004,10.907,10.921,8459000
2007-04-19,10.883,11.017,10.82,10.933,6797000
2007-04-20,11.03,11.088,10.929,11.01,11008000
2007-04-23,11.0,11.06,10.95,11.004,13499000
2007-04-24,11.0,11.007,10.764,10.81,11928000
2007-04-25,10.825,10.957,10.765,10.934,10207000
2007-04-26,10.948,11.05,10.804,10.856,9821000
2007-04-27,10.83,11.466,10.796,11.41,43062000
2007-04-30,11.425,11.797,11.147,11.168,38711000
2007-05-01,11.12,11.558,11.101,11.485,34290000
2007-05-02,12.567,13.015,12.43,12.635,160434000
2007-05-03,12.701,13.515,12.65,13.482,84794000
2007-05-04,13.58,13.595,13.204,13.466,44950000
2007-05-07,13.43,13.874,13.29,13.411,44291000
2007-05-08,13.55,13.719,13.35,13.705,32483000
2007-05-09,13.698,14.232,13.633,13.955,41856000
2007-05-10,14.046,14.324,13.8,13.882,49973000
2007-05-11,13.91,14.227,13.52,13.883,59698000
2007-05-14,13.884,13.959,13.459,13.535,39195000
2007-05-15,13.463,13.841,13.4,13.544,23010000
2007-05-16,13.544,13.677,13.353,13.619,21332000
2007-05-17,13.629,13.8,13.52,13.609,15159000
2007-05-18,13.653,13.829,13.489,13.805,24626000
2007-05-21,13.725,14.127,13.685,13.951,27556000
2007-05-22,14.092,14.096,13.824,13.873,16378000
2007-05-23,14.098,14.356,13.938,14.013,43780000
2007-05-24,14.09,14.162,13.758,13.898,29119000
2007-05-25,13.943,14.017,13.826,13.907,14528000
2007-05-29,14.195,14.599,14.102,14.406,58825000
2007-05-30,14.369,14.766,14.251,14.713,46089000
2007-05-31,14.854,15.331,14.801,14.955,54012000
2007-06-01,15.101,15.223,14.966,15.11,31536000
2007-06-04,15.002,15.172,14.966,15.125,14693000
2007-06-05,15.095,15.095,14.661,14.92,37777000
2007-06-06,14.84,14.84,14.581,14.702,22644000
2007-06-07,14.702,14.918,13.81,13.941,62604000
2007-06-08,13.906,14.714,13.518,14.358,66562000
2007-06-11,14.416,14.632,14.007,14.16,47441000
2007-06-12,14.17,14.624,14.07,14.531,50805000
2007-06-13,14.665,15.15,14.561,15.03,51915000
2007-06-14,15.01,15.269,14.809,15.029,30468000
2007-06-15,15.22,15.824,15.216,15.765,47955000
2007-06-18,15.941,16.482,15.823,16.462,61167000
2007-06-19,16.425,16.721,16.151,16.527,54075000
2007-06-20,16.609,16.94,16.278,16.346,59046000
2007-06-21,16.24,16.491,15.818,16.469,57840000
2007-06-22,16.521,16.843,16.421,16.843,46219000
2007-06-25,16.9,16.9,16.065,16.195,38693000
2007-06-26,16.35,16.537,16.001,16.182,44164000
2007-06-27,16.185,16.452,15.78,16.303,32075000
2007-06-28,16.313,16.573,16.124,16.478,19710000
2007-06-29,16.609,16.719,16.374,16.587,25935000
2007-07-02,16.55,16.749,16.5,16.618,27866000
2007-07-03,16.698,16.747,16.192,16.221,13224000
2007-07-05,16.276,16.395,16.063,16.171,17590000
2007-07-06,16.2,16.284,15.955,16.19,19056000
2007-07-09,16.2,16.437,16.01,16.122,19613000
2007-07-10,16.025,16.075,15.67,15.835,24125000
2007-07-11,15.899,15.985,15.558,15.635,30506000
2007-07-12,15.799,16.851,15.731,16.787,58223000
2007-07-13,16.78,17.46,16.603,16.921,63705000
2007-07-16,16.8,17.282,16.8,16.971,28161000
2007-07-17,17.159,17.236,16.803,16.924,19898000
2007-07-18,16.781,16.959,16.656,16.883,21465000
2007-07-19,17.089,17.25,16.737,16.743,38193000
2007-07-20,16.7,16.891,16.265,16.528,37079000
2007-07-23,16.55,16.9,16.542,16.76,16295000
2007-07-24,16.552,16.552,15.731,15.877,34124000
2007-07-25,16.0,16.379,15.783,16.11,36035000
2007-07-26,15.83,16.08,15.222,15.872,36319000
2007-07-27,15.857,15.99,15.2,15.403,24598000
2007-07-30,15.646,16.503,15.51,16.459,32945000
2007-07-31,16.845,17.052,16.0,16.08,35926000
2007-08-01,15.082,15.245,13.9,15.0,128976000
2007-08-02,14.7,14.78,13.93,14.262,56492000
2007-08-03,14.06,14.065,12.817,13.126,69662000
2007-08-06,13.211,13.848,12.346,13.762,86900000
2007-08-07,13.612,14.502,13.5,14.427,70508000
2007-08-08,14.584,15.0,14.4,14.802,47432000
2007-08-09,14.257,14.651,14.1,14.128,38111000
2007-08-10,13.93,13.995,13.351,13.84,43183000
2007-08-13,14.25,14.313,13.602,13.659,36105000
2007-08-14,13.475,13.644,13.14,13.352,37510000
2007-08-15,13.396,13.57,12.899,12.904,33143000
2007-08-16,12.42,13.966,12.0,13.0,72229000
2007-08-17,13.578,13.91,13.05,13.7,50876000
2007-08-20,13.957,14.106,13.631,13.79,28936000
2007-08-21,13.9,14.264,13.8,14.016,21066000
2007-08-22,14.225,14.547,14.133,14.482,26579000
2007-08-23,14.587,14.6,13.851,14.229,28979000
2007-08-24,14.225,14.225,13.817,13.983,21411000
2007-08-27,13.843,14.091,13.685,13.825,17320000
2007-08-28,13.643,13.75,13.01,13.212,43370000
2007-08-29,13.343,13.51,13.001,13.342,32859000
2007-08-30,13.1,13.445,13.025,13.247,21816000
2007-08-31,13.57,13.944,13.496,13.699,26836000
2007-09-04,13.827,13.99,13.615,13.824,18774000
2007-09-05,13.675,13.675,13.429,13.556,18708000
2007-09-06,13.791,13.798,13.406,13.477,14021000
2007-09-07,13.11,13.203,12.954,13.021,24775000
2007-09-10,13.072,13.196,12.663,12.971,26566000
2007-09-11,13.005,13.451,13.005,13.217,21414000
2007-09-12,13.25,13.736,13.111,13.683,20314000
2007-09-13,13.87,14.236,13.506,13.95,30850000
2007-09-14,13.778,13.899,13.577,13.785,17735000
2007-09-17,13.744,13.825,13.5,13.672,13905000
2007-09-18,13.818,14.894,13.58,14.581,51943000
2007-09-19,14.901,15.2,14.69,14.95,46679000
2007-09-20,15.0,15.15,14.812,14.951,19478000
2007-09-21,15.09,15.19,14.642,14.656,20380000
2007-09-24,14.75,14.762,13.885,14.226,51088000
2007-09-25,14.036,14.38,13.918,14.299,39858000
2007-09-26,14.297,14.439,14.0,14.285,27927000
2007-09-27,14.426,14.997,14.158,14.8,41029000
2007-09-28,14.682,15.223,14.523,14.797,45856000
2007-10-01,14.773,15.488,14.773,15.337,37139000
2007-10-02,15.474,15.524,15.163,15.298,19175000
2007-10-03,15.2,16.035,15.179,15.694,52716000
2007-10-04,15.769,16.339,15.766,16.155,32499000
2007-10-05,16.43,16.487,15.953,16.246,20242000
2007-10-08,16.3,16.389,15.874,16.236,18732000
2007-10-09,16.325,16.45,16.201,16.269,21574000
2007-10-10,16.248,16.724,16.2,16.482,35650000
2007-10-11,16.531,16.932,15.821,16.184,41314000
2007-10-12,16.263,16.495,16.166,16.321,17367000
2007-10-15,16.321,16.365,15.63,15.791,25584000
2007-10-16,15.639,15.7,15.416,15.56,22804000
2007-10-17,15.8,15.839,15.135,15.461,25717000
2007-10-18,15.325,15.546,15.1,15.372,18625000
2007-10-19,15.325,15.407,15.036,15.16,17249000
2007-10-22,14.999,15.368,14.536,14.659,55353000
2007-10-23,14.936,15.239,14.725,14.833,44903000
2007-10-24,14.8,14.8,14.315,14.73,33190000
2007-10-25,14.701,15.249,14.435,15.138,83902000
2007-10-26,15.399,15.968,15.399,15.703,28525000
2007-10-29,15.91,16.155,15.691,15.735,16100000
2007-10-30,15.806,15.833,15.368,15.715,30701000
2007-10-31,17.75,19.478,17.41,18.991,202782000
2007-11-01,18.606,19.855,18.535,18.948,96031000
2007-11-02,19.175,19.6,18.722,19.004,49532000
2007-11-05,18.561,19.056,18.231,18.593,41508000
2007-11-06,19.246,20.3,18.932,19.94,77781000
2007-11-07,19.9,20.198,19.421,19.948,51340000
2007-11-08,20.002,20.097,18.275,19.144,46869000
2007-11-09,18.5,19.95,18.4,19.3,43357000
2007-11-12,19.083,19.642,18.025,18.188,42963000
2007-11-13,18.342,19.223,18.342,18.881,30036000
2007-11-14,19.423,19.423,18.603,18.677,21584000
2007-11-15,18.5,18.847,18.21,18.488,20744000
2007-11-16,18.6,18.699,17.95,18.487,25890000
2007-11-19,18.287,18.698,17.85,18.19,24432000
2007-11-20,18.35,18.731,17.558,18.212,23650000
2007-11-21,17.929,18.4,17.65,18.092,24148000
2007-11-23,18.36,18.382,17.929,18.11,6567000
2007-11-26,18.375,18.848,18.112,18.121,25251000
2007-11-27,18.449,18.759,17.95,18.386,30418000
2007-11-28,18.669,19.81,18.6,19.56,53001000
2007-11-29,19.5,20.299,19.4,19.774,38497000
2007-11-30,20.466,20.643,19.686,20.065,32381000
2007-12-03,20.0,20.449,19.705,20.188,27006000
2007-12-04,20.0,20.092,19.451,19.579,27743000
2007-12-05,20.0,20.25,19.644,20.007,28582000
2007-12-06,20.099,20.832,19.9,20.602,39270000
2007-12-07,20.662,21.175,20.45,20.96,35354000
2007-12-10,21.1,21.843,21.099,21.546,32820000
2007-12-11,21.933,22.718,21.504,21.75,87330000
2007-12-12,22.439,22.525,21.218,21.39,43313000
2007-12-13,21.3,22.488,21.155,22.32,47987000
2007-12-14,22.033,22.319,21.315,21.656,36783000
2007-12-17,21.657,21.657,20.203,20.493,41145000
2007-12-18,20.85,20.87,19.85,20.177,37059000
2007-12-19,19.977,21.3,19.75,21.234,44661000
2007-12-20,21.556,21.7,20.321,20.675,41105000
2007-12-21,20.977,21.235,20.356,21.235,50920000
2007-12-24,21.2,21.395,20.968,21.212,10526000
2007-12-26,20.89,21.075,20.7,20.948,12477000
2007-12-27,20.9,21.596,20.805,21.003,20166000
2007-12-28,21.115,21.347,20.851,21.0,9901000
2007-12-31,21.013,21.741,21.013,21.52,13115000
2008-01-02,21.79,22.029,21.26,21.468,20156000
2008-01-03,21.456,21.505,20.513,21.212,28994000
2008-01-04,20.482,20.92,19.844,20.119,38427000
2008-01-07,20.171,20.199,18.744,20.051,43861000
2008-01-08,20.091,20.77,19.599,19.8,33315000
2008-01-09,19.7,20.021,18.965,19.658,38939000
2008-01-10,19.088,19.88,18.512,19.599,49088000
2008-01-11,18.95,18.951,17.625,17.917,114625000
2008-01-14,18.055,18.19,17.354,17.822,61119000
2008-01-15,17.375,18.146,17.254,17.5,48097000
2008-01-16,17.32,17.987,16.961,17.553,46756000
2008-01-17,17.428,17.969,17.428,17.688,43309000
2008-01-18,17.858,17.975,17.338,17.462,38220000
2008-01-22,16.401,18.492,16.082,18.217,52866000
2008-01-23,17.88,19.527,17.043,19.259,59780000
2008-01-24,19.405,19.409,18.493,19.178,31668000
2008-01-25,19.351,19.6,18.751,19.343,31981000
2008-01-28,19.04,19.382,18.429,18.9,33537000
2008-01-29,18.901,19.243,18.45,19.146,33954000
2008-01-30,19.005,19.771,18.8,18.9,37193000
2008-01-31,20.602,21.845,19.96,20.7,110865000
2008-02-01,21.067,21.735,20.966,21.542,45387000
2008-02-04,21.5,22.225,21.431,21.6,35336000
2008-02-05,21.376,21.599,20.588,20.678,39437000
2008-02-06,20.8,20.8,19.885,20.495,49293000
2008-02-07,20.201,20.51,19.516,20.088,38501000
2008-02-08,20.3,20.659,19.963,20.561,29215000
2008-02-11,20.708,20.993,20.276,20.611,22626000
2008-02-12,20.879,21.458,20.2,20.4,29338000
2008-02-13,20.64,20.703,20.272,20.476,21069000
2008-02-14,20.401,20.55,19.712,20.223,26902000
2008-02-15,20.059,20.696,19.783,20.6,29219000
2008-02-19,20.801,20.945,20.141,20.42,18023000
2008-02-20,20.05,20.94,19.934,20.822,23530000
2008-02-21,20.625,21.045,20.173,20.448,22454000
2008-02-22,20.51,20.547,19.8,20.348,49754000
2008-02-25,20.135,20.2,18.984,19.845,71620000
2008-02-26,19.85,20.099,19.291,19.588,30785000
2008-02-27,19.4,19.622,18.875,19.119,32077000
2008-02-28,18.925,19.715,18.725,19.47,29401000
2008-02-29,19.265,19.379,18.962,19.0,20681000
2008-03-03,18.83,19.59,18.57,18.856,28706000
2008-03-04,18.8,19.342,18.501,19.247,35603000
2008-03-05,19.275,19.479,18.987,19.1,22551000
2008-03-06,19.0,19.12,18.903,18.999,24381000
2008-03-07,18.758,19.355,18.638,19.251,46011000
2008-03-10,19.212,19.596,18.992,19.15,33419000
2008-03-11,19.49,19.699,18.358,19.584,62841000
2008-03-12,19.5,20.75,19.42,20.39,38828000
2008-03-13,19.899,21.291,19.649,20.972,56327000
2008-03-14,21.3,21.54,20.4,20.865,43383000
2008-03-17,20.19,20.675,19.303,20.152,43204000
2008-03-18,20.5,21.544,20.05,21.025,45757000
2008-03-19,21.551,22.0,20.727,20.839,94190000
2008-03-20,20.66,22.246,20.237,22.038,58150000
2008-03-24,22.23,23.035,21.475,21.65,55200000
2008-03-25,21.816,23.0,21.557,22.498,43698000
2008-03-26,22.43,22.745,22.11,22.285,19641000
2008-03-27,22.493,22.65,22.005,22.07,19559000
2008-03-28,22.245,22.263,21.55,21.76,17260000
2008-03-31,21.8,22.299,21.477,22.299,18218000
2008-04-01,22.674,23.375,22.45,22.96,39142000
2008-04-02,22.937,23.0,22.334,22.375,21940000
2008-04-03,22.2,23.125,22.2,23.125,25037000
2008-04-04,23.197,23.285,22.528,22.657,19508000
2008-04-07,22.894,23.282,22.524,22.625,19722000
2008-04-08,22.53,23.28,22.528,23.147,23586000
2008-04-09,23.2,23.619,22.681,22.875,22073000
2008-04-10,23.121,23.237,22.603,22.892,19732000
2008-04-11,22.575,23.098,22.535,22.86,16114000
2008-04-14,22.752,23.0,22.205,22.71,23535000
2008-04-15,22.81,22.95,21.985,22.468,25930000
2008-04-16,22.657,23.186,22.313,23.047,23099000
2008-04-17,23.0,23.179,22.745,23.05,10528000
2008-04-18,23.44,23.922,23.2,23.371,28231000
2008-04-21,23.467,23.844,23.102,23.6,17696000
2008-04-22,23.672,23.898,23.398,23.462,11480000
2008-04-23,23.372,23.726,23.15,23.394,14534000
2008-04-24,23.462,24.126,23.151,23.955,16895000
2008-04-25,24.494,24.525,23.676,23.739,20232000
2008-04-28,23.931,24.25,23.557,24.25,27719000
2008-04-29,26.106,27.872,25.8,27.398,131290000
2008-04-30,27.6,28.296,27.5,27.816,43698000
2008-05-01,27.949,29.765,27.662,29.394,54672000
2008-05-02,29.808,29.84,28.185,28.504,44699000
2008-05-05,28.212,29.4,28.202,29.08,21558000
2008-05-06,29.094,30.143,28.905,29.602,36255000
2008-05-07,29.605,30.094,29.101,29.101,28805000
2008-05-08,29.405,29.405,28.7,29.341,22814000
2008-05-09,29.155,29.541,28.535,28.685,18315000
2008-05-12,28.656,29.298,28.23,29.026,23204000
2008-05-13,29.186,29.27,28.661,28.88,12926000
2008-05-14,29.2,29.52,28.55,28.646,24036000
2008-05-15,28.765,28.868,28.425,28.677,16355000
2008-05-16,28.8,28.88,28.06,28.34,19805000
2008-05-19,28.351,28.591,27.801,28.0,19982000
2008-05-20,27.823,27.914,27.321,27.765,19104000
2008-05-21,27.74,28.605,27.619,27.865,28607000
2008-05-22,27.63,28.25,27.226,27.59,21482000
2008-05-23,27.233,27.55,27.045,27.322,12553000
2008-05-27,27.401,27.941,27.283,27.876,14332000
2008-05-28,28.21,28.689,27.831,28.689,31363000
2008-05-29,29.465,31.696,29.452,30.9,130014000
2008-05-30,31.099,32.03,30.46,30.865,60183000
2008-06-02,30.926,32.0,30.257,32.0,50620000
2008-06-03,31.387,31.399,30.235,30.74,93913000
2008-06-04,30.745,30.96,29.454,29.74,66160000
2008-06-05,29.951,30.616,29.544,30.616,45959000
2008-06-06,30.228,30.242,29.481,29.573,29383000
2008-06-09,29.71,29.886,27.641,29.14,55137000
2008-06-10,28.524,29.541,28.337,28.605,26190000
2008-06-11,28.744,28.802,27.716,27.921,23577000
2008-06-12,28.22,28.968,28.187,28.44,31296000
2008-06-13,28.62,29.373,28.62,29.246,21436000
2008-06-16,29.199,29.9,28.9,29.447,17072000
